Favorite_Subject,Math,Address,Hackathons / App development projects,English,Average_Score,Programming / coding clubs,Physics,Age_Group,Business,Chemistry,Building miniatures / models,Aptitude,ICT,Model building recognition,Other (please specify),Chosen_University,Debate / Public Speaking,Study_Country,Family_Lifestyle_Encoded,Bio,Personality_Trait,English_Proficiency,Programming / Coding award,IELTS_Score,DIY projects,Study_Habit,Parents_Education_Encoded,"Volunteering at hospitals, clinics, or NGOs",Gender,Career_Interest
5.860447485231631,101.40691045922443,42.08387331228897,0.012328861569146834,79.07404559269271,82.79239139143836,0.015306028007471769,89.90680129927148,2.0717492967002036,82.83767696692888,68.79100882007637,0.0,3.077615943628475,93.20409533773491,0.00013289415174580347,0.1133661115891205,46.49983664356258,0.0,4.521764277292517,1.9415810650234426,61.636918720704486,10.709702707688937,0.028750411313792894,0.0,9.92453978670136,0.13997093405487787,1.833751164237752,1.0331301689508805,0.021877651383196323,1.0189587806708968,2
4.343208100531478,80.56317419180725,25.451894064840996,0.0,75.33916376502648,75.5952612039502,0.0,87.0372597062297,0.928918065198558,0.0,64.50202249961296,1.0092360679896877,0.9640430397342182,4.545675617511505,0.0,1.0467927227200733,96.86140615546203,0.9840192779971301,11.53449085528028,2.0166793084235133,69.4133267764279,10.226099834829457,1.9233411993784228,0.0017340493391196034,0.4386067548576414,0.0,0.08909340526930386,0.9876284876850628,0.00619938366245593,0.9471769154210145,3
0.11582289099989693,79.3046685532092,54.86988227281995,0.0,76.13628680363162,80.19039032807937,0.0,2.401787024928277,1.0265509168391858,76.10909222477899,3.407673371735564,0.03057806238062069,2.1303452034062906,77.87086793190905,0.0,1.0011925113340192,98.36390650698881,0.011744284296983416,6.690783328552092,2.0737584466605403,0.0,9.676229900175146,2.036337907556038,0.032888063045738235,0.0,0.9570466721684476,0.0,0.9616373532253044,0.009263827730314103,0.0,0
0.07271544752031606,81.67393015798325,16.754652196196865,0.0,73.9264471611492,85.44506836168335,0.997786925988094,0.025736063098546234,0.020329284055752635,0.6871591475702818,4.5673885691479015,0.0,3.115325052268126,95.57221020788307,0.0,0.9162636204410708,95.05751355798073,1.0294331843811602,5.502898928472187,1.0524797311047478,0.0,10.165656761243977,1.9936350432137127,0.027946552267679683,0.0,1.0464749873286994,1.9967193239269492,0.9832671407801288,0.0,1.009678303537186,1
4.1542190582570715,84.45833750812677,25.144899315210626,0.9794420492835142,54.808832363645685,79.43662134694632,0.06931310890789755,82.53803008748014,1.004159526573776,93.69878231324064,73.99722770470078,0.0,2.9322331052177653,86.82022148239368,0.0,0.9558762901628308,102.41118902921883,0.0,4.9185864428839965,2.0048767072225746,69.49844235956904,12.670400142871161,2.0080511954644926,0.05494815647628209,1.2009029200458603,0.0,0.0,0.9626868577059023,0.03429848472364736,0.938690717636925,3
5.839668656102898,86.65829170586987,44.57516983415292,0.0014253604040046046,74.67299295549147,82.62476856099278,0.0,84.44844861371517,1.0390070540643777,3.3480378921643497,85.64389354740574,0.023646477716559932,2.9595768495851345,2.3355055543003087,0.04322447375259625,0.9261237528974503,27.63622722374676,0.057126264463484,5.268852159612889,1.0674536868732323,72.13518514977929,13.910440669765057,1.910862196193203,0.004063508238746014,6.629713248932557,0.9577017993204517,1.900549302052462,1.0204645691788077,0.00840208905898133,0.03833637057604847,2
4.192948435273774,75.18450807387026,46.41280094419001,0.0,78.51107782967112,71.20827866931202,0.007709655050191994,67.39691073665712,0.893955960316647,0.0,63.04686692110057,0.9830916384354584,0.839204596372604,68.35264084350626,1.0159546314334038,0.0,68.78519435011754,0.07078556664766979,0.28049352662034494,1.0068149358225689,60.19126749366261,9.374285768458531,2.038393166522119,0.004063499362163435,6.884719661649798,0.033871542568428684,0.12971687489069217,1.0425278647997032,1.940615247451698e-05,1.0141681235831168,3
0.2836972935365974,74.26898603540114,24.689547203992262,0.0,80.32506979547975,79.26212559812542,0.045077318066904584,2.9678980900603897,1.015624427601981,81.06393224575946,0.3505679345513781,0.0,2.99988683347508,82.00212167285514,0.055572335360848525,0.9648264227787491,102.987862187248,0.9981656529812758,9.548154389895556,2.1064756963689253,2.1519138799574855,9.91286184151657,2.0100423321694936,0.019428649307736637,5.061486579717345,0.02694436849778866,0.1260186494212543,1.0021354180303474,0.015025555069081466,0.962080657866997,0
0.0,82.62783531549519,26.029951716413493,0.0,85.5215663297992,75.13266111440574,0.040770853568508555,2.047550190826209,0.0,2.3856722647504447,0.0,1.0112521933682965,1.0960624103338528,58.48315103243588,1.0156683081179307,0.0,107.59822982050956,0.013988218670671924,15.589250029001363,0.9526327233418768,0.0,7.658825872088271,1.8806259328371246,0.02143225356774115,0.9778349181721973,1.0082511548432405,2.150074526645412,1.0241282387493769,0.0,0.022688634717879956,2
2.2377871900583295,59.52281069950102,24.179216766339078,0.0,72.70771873558176,75.33427350967884,0.0,66.8828259506697,1.04184906895659,80.49811900289241,81.59626113729226,0.000847878562240778,2.062484519317175,71.79255025722813,0.03994469858498766,1.0023817632893446,33.98844274763033,0.0,0.17661876191543957,0.09036784532591528,88.86312784607996,3.8694306381988537,2.1082632746256347,0.0,0.0,0.0,0.02406524301327427,1.019031804162599,1.0414539783282448,0.0,2
2.0315925593001976,85.99651682575782,46.90836385618623,0.9981291619635924,70.75164844447502,79.87977935126835,1.0342154492018398,77.2758831524573,2.0622243489460743,0.0,85.83507612238904,0.005982509579994519,2.9270722239313627,0.0,0.9729675824461912,0.0,6.084350626555304,0.0,7.97772631653215,1.0209693775485518,90.92913090167971,11.946800869206362,2.113141285011454,1.0340244590979975,0.2165570219911229,0.9735245793718252,0.046453168049918364,0.0,0.010496612345489376,0.04863438515281364,1
4.115640088670446,70.74866006292295,18.40973888929756,1.0151422429095065,50.87186191859772,64.88126360905136,1.0079549789962536,61.39088531726245,2.0464569722110015,80.66135599819368,71.20447747712217,0.06728560851794668,3.0039496308559714,0.0,0.0,0.9988272839889323,102.24516007808019,0.0,1.1040907599554417,1.963728820526986,1.3116736410120122,12.822412552663867,2.0007864865181246,0.008993745184613652,0.0,0.9966268985173875,1.8841093170258145,0.026173192231310916,0.0020102507641361,0.0,1
2.99541230189828,100.75520008337715,24.340339908787332,0.0,95.32560075011472,97.17602087828718,0.0,98.04944424417977,0.9918806563813256,89.68531575172274,0.0,0.0,3.0073836614639506,94.20305205721007,0.0,0.9189233471381716,46.01467673329239,0.9943904185076279,5.133970756032,0.0,0.0,9.124444294504487,2.0545562284203944,0.0,0.0,0.0,0.0,1.0280480101243232,0.015004196652894505,1.0309186825780612,1
1.8513669710924283,65.07238693231398,58.55967306489687,0.0,76.20470828792652,73.90539326317176,0.9539786744225163,67.07395180358856,0.9986823927936218,81.03437429857212,86.8225910912115,0.0049531465278259065,2.0822572025454047,72.26099803544527,0.0,0.9524868358338188,44.68114030709798,0.00010160186870409231,8.217565910106757,0.9606609720957403,68.42996201842874,0.0,1.966606305129434,0.02852549758920385,0.0,1.0303706324994286,1.0580701571654774,0.9961937828844167,0.02396419799362131,0.0,3
5.819838712472476,87.1815612193283,27.157388435116857,0.022394840917010127,80.21183095659372,81.29373755228895,0.0,65.96312526679729,0.0,0.0,83.15604665159692,0.0013843177202471709,3.066356343161069,89.17719279221541,0.0,0.0,99.25419568502753,1.0055055331316647,3.965323778143127,1.0255718647648435,82.71319113735213,15.317259876887269,0.07128630082045641,0.014078099551530124,0.0,0.9895265049156703,0.03033073519123169,0.9383622697044637,0.007446957089206347,1.0367454930171711,2
5.202876428625465,87.46607915792214,50.22281905076032,0.007506086375985384,92.81726050430545,95.84508995270463,0.020164147074447813,100.83773174578215,0.9870618102847514,0.0,94.47477724198114,0.029526039175348198,3.001979535260263,96.19056575990011,0.0,0.9568784758309641,101.6850362239393,0.0,1.8330240154698236,2.048547339052539,97.73924730581629,8.84982920985477,2.1390585571334273,0.0,0.0,1.0480592171365832,0.1273555071494644,0.9946240861263165,0.0,0.011633127875613101,1
5.854091534884351,88.65035965509539,23.7385307349424,0.9823701192371721,85.1042513457427,88.57458808114855,1.0510018852112386,3.673442694114191,0.08412267912017672,2.6947429620022154,1.2373263732537303,0.0034459230558131766,2.9434404075679197,0.0,0.01735656643377557,0.04910851090019303,22.578310368661224,0.0,13.58457414684603,0.9707559504783427,0.0,11.40076230596951,1.9800299044360485,0.9768028494364677,0.0,0.0,0.0,0.9689080712537669,0.0,1.03710766013926,0
3.8873006314288827,91.01977471644997,26.189874700240694,0.0,92.0668054865427,90.4787996889416,0.0,3.524329020939466,1.0567419900143704,0.0,5.2226639416520495,0.0,3.0272402037270454,0.0,0.0,0.9728179731829362,98.12776145325923,0.9009226300682878,12.252968776348299,2.0408731480767397,0.0,5.936723710304105,1.9283348358987604,0.021113185220172793,0.0,0.0,0.9937337442399146,0.9755284489415529,0.025920553444958746,0.9366832227536053,0
1.94104011117254,55.30100541845023,49.869792806397065,0.0,55.57971623507266,59.16389270746722,0.0,52.052095415330975,0.9451016288787641,9.657454191599491,62.56833345567417,0.0,0.8817528114615946,3.5073773820514296,0.0,0.08361276730762489,101.01089281290194,1.0993039964614089,6.830592250520582,1.0494233680879048,81.12114095140443,12.92274500057558,1.04699681897427,0.0,0.0,0.02295804795507761,0.009668746573943635,1.0444165665419902,0.0807215666815526,0.0,0
5.907183408355619,87.01853821778026,58.726467067869784,0.006442340822684525,69.38031263325358,81.6312930973814,1.019288059932186,85.54647529894679,1.0097817406444913,3.76220639745868,74.73494377539797,0.0,2.0313173808737752,85.21962921520475,0.03727214437977353,0.07361662346180911,39.23100741791641,0.9825394508737085,6.123725060232644,0.954688162780231,81.34545000815379,13.428558406149543,0.022246107740688643,0.012161446505020785,0.0,0.0,1.9135040089001454,0.9943966525649207,0.0,0.020425832453467057,2
4.093062036453665,92.28130769510759,27.012699424538447,0.01465404962115616,83.10317682598426,88.87593381890605,0.0,80.24241917452737,0.9232817138674863,76.92041702839103,87.04519270532136,0.0,3.1457527191321994,94.62013482699894,0.003597893256070405,1.0398908520109529,101.96360799082237,0.0,4.070682184408402,0.966234652388583,90.85246811557444,13.653469735523235,0.975172606253702,0.022359848888549836,0.09494747889602842,0.9871630028551878,0.11924778302650929,1.0071572482711415,0.0,0.0,0
3.045317520999755,69.97516052917767,25.763111892552985,1.0267245279850676,69.46262554981682,75.89031895489042,0.9710189577643622,79.91592204468743,0.9491244242306149,0.0,76.59015322839282,0.0,2.093164039781721,75.69619209621281,0.003849785807903401,1.097629856350473,96.97208745947668,0.0,20.554330189614287,1.045116645932038,85.4097734515668,3.907417765049649,2.072530448341088,0.0,0.0,0.03708282136207999,0.0,0.9774382610438159,0.0,1.0347611807907207,1
3.7422403267770137,99.98541123603171,38.66343428995915,0.0,93.12859951818196,95.63162687855397,0.005477747505615891,0.0,0.9323857948660931,0.0,1.0455433500127866,0.0,3.0674567177559053,0.0,0.03315820741307012,1.0169486305215885,69.17235573700853,1.0432300480277161,14.341745677647813,1.0439957129986637,4.442732308721545,1.7432742466139075,2.1377366696602995,0.0,0.0953731010064811,1.0101404638263667,4.119050818653527,1.0001438615285796,0.04395416518281051,1.0012928810510497,3
2.982704394274221,95.04712327720227,10.642494875712094,0.0,96.25099246987538,94.068643510864,0.0,97.9725005497639,0.0,0.0,103.26788522344951,0.9601743428130695,2.136100020453191,94.69011512119921,0.008283090526537756,1.0356689359967282,10.075676117388245,0.08820168174532769,18.0666989177904,0.9404922074912457,86.24522089951375,11.831777917430626,2.0895926882251814,0.0,7.318036668924398,0.03148886234857529,2.1239867768427194,1.0103654312204715,0.03676890216719935,0.9696136313479217,3
3.961250492408904,97.56193362590476,37.63118751638663,0.0018354146287104002,95.45037442622329,96.89523848134353,0.00939474485290541,0.0,1.0678118063137674,0.0,0.0,0.05642016089958522,3.083036713522857,6.986962986010606,0.03479301261017034,1.0396563687836469,56.968858582396784,1.0114461662767085,14.714236882509654,0.9845489219066421,0.0,2.088558268141723,2.0630353046532615,0.016916115206513763,0.6988823326506763,0.9724965091765067,4.0693595813538925,1.0284765723420548,0.0,0.9857332315755702,3
4.739968379779946,60.80333820183716,42.47431778696415,0.031054703438289914,48.97376711213308,66.55109457474525,0.9862534214434108,87.45529207466862,0.07965581854296297,0.0,0.0,0.0,1.8948869197276341,58.06763590946969,0.02524561214722628,0.07261204456853655,96.17866222738135,0.06692690886703036,3.8945866586922637,2.0101803442393367,0.0,7.983725344661085,2.1772250506510233,1.0141052278781229,0.0,0.0,0.13747007634812936,0.9804509527409937,0.0,0.9972810503014722,1
5.223752259393381,93.95542776887496,7.34279974682477,0.0,99.04686347754036,95.64682545265504,0.0,94.54046961505586,0.9531044970022006,3.345588091434283,93.95533641651718,0.0,1.119637492482988,84.79717456191258,0.02706003555595541,0.974789813937736,87.81466958264711,0.9210305545300583,0.2806679039646345,0.9793745868729299,87.08452949800977,3.4685205675580373,1.8768031747650102,0.0015447672043830876,0.0,0.001854254620969054,3.2795671340547914,0.08104935168341826,1.0083832511933417,1.0015333456051432,3
4.37274821850687,91.68726640337493,16.263954486995942,0.005950336826271743,78.13711608228358,90.0106160538706,0.0,85.43116379549159,1.082907148078271,0.0,104.07008415565403,0.027418196138069943,3.1583494805638583,90.55007293899409,0.0,0.0019055194430948313,57.21495238852015,0.029855315534095397,4.078876530018104,0.937805318774739,94.48658040138014,14.408971820017355,2.0374326405981407,0.0,0.0,0.0,1.0417799885053882,0.9654257966346584,0.0,0.9292115646654766,3
4.793081332509504,39.95779554789797,57.760517442414184,0.018554804820500183,89.99669143952707,70.16504230967656,0.0,79.78125587553708,0.9561340300716449,0.0,80.93116038329183,0.07077131584088779,0.05197147082492985,39.37727168394832,0.0,0.17220699467962586,6.741735660606514,0.05403946695300719,5.419616111840023,2.086828703570197,91.49018141690628,4.267800485606117,1.9558604575381207,0.026190873338828125,1.11277944179665,0.9317419969945944,3.0390055500321584,0.040076981219591724,0.0,0.0,0
3.8272233946564187,77.16501557114948,34.09925422131724,0.0,63.841842242472566,71.57825309210075,0.016740577622842732,69.47876827120558,0.9564934100911218,0.0,79.50721096918433,0.03104354568195454,1.0481222686291065,64.42626403120988,0.0025493030064851394,0.05896374299975465,27.155328673431722,0.0,21.963918207075693,1.0260056394562465,86.13154369605037,3.1906367648021883,2.0776599112960916,0.9884848968517911,0.0,0.0,0.0,1.0264466020491922,0.018838883951900504,1.0632150877229647,3
2.1235947688934385,70.72453423010072,23.320668405662666,0.0,78.73047698655397,79.39673224742421,0.023919544210998483,90.66178555924658,0.9321537350964885,0.0,85.97654542532057,0.8977478282681741,2.0431420574434074,72.54438487544985,0.9702145569877666,0.9859646250902534,64.9636367375292,0.058558739947148254,5.716914701771111,0.9341158629303367,1.683642993090243,8.343935227397706,1.9940220841459724,0.0,0.0,0.9340185710702545,0.13864588934407557,0.9741673550549651,0.0262479621177328,0.040224603547325564,3
4.442160381066348,72.32954139890464,26.269789029374962,0.0,81.83129797410837,76.05549858764853,0.026082863313643,90.65213148829179,0.9346584012968456,1.5048501603721895,58.60894999429075,0.0031336214939273904,0.9395086479035284,77.21739865132244,0.006910613509807339,0.0,86.72646180336388,0.0,0.0,2.0271588137429535,1.0108843052000442,14.600418512260385,2.0044767078997645,0.0,1.1759589230023189,0.0,4.1030112962596155,0.9333437328674977,1.0443407016877935,0.024237742652847727,3
3.861449849611984,103.92287176196575,24.782613275012192,1.008628337020048,92.52029178020611,94.17784411909935,0.9466960740252841,96.37833711296209,0.0,4.9082535980751665,89.25082409815974,0.9924158216608274,1.949818861327262,95.65060847154325,0.0,1.144686158997945,96.91082696504006,1.017709345788901,8.279590911452917,0.9691330633012056,89.16698481563316,0.5443871008481529,0.09793578580932938,0.0,1.9852165115673244,0.9755762734142822,0.9951531839577615,0.9678544344765039,0.00890855732099211,0.0374868721947781,1
6.176159188365387,86.07056458378648,24.84625907426324,0.0,87.75360755319163,86.9748335906601,0.0,93.91708857381651,1.0014324230017944,0.0,90.09765230853145,0.03861632123689974,1.8773889950364249,101.97474022271767,0.0,0.008346404670597144,113.03519558743423,0.9761784988204807,5.321906024356272,2.0033468563552295,71.55283193503284,4.411714374246961,1.961219643594876,0.0,0.0,0.01832155427593266,0.08076557536015612,0.0,0.014755549440476226,0.9919729639917914,1
2.4680370464229284,76.78739901194056,25.592395387023917,0.0,90.9174348321583,81.75324735865883,0.01130144054351876,98.39869767166533,1.0274607115972396,0.0,75.06552057935765,1.0505877557337675,2.064162804782899,84.87432306641969,0.036918562633207835,1.0183804005338155,104.3759623989134,0.0,3.762154395435508,1.0248827791610224,3.038393641842146,14.611932525606733,2.062828857876727,0.0,0.030333058089715353,0.0,0.0,1.0220677822276811,0.05185945549239465,0.8434136830856942,3
